,State,Country,Lat,Long,Date,Confirmed,Death,Recovered,Active
8946,Port-au-Prince,Haiti,18.9712,-72.2852,2020-02-27,0.0,0.0,,
8947,TBF,Holy See,41.9029,12.4534,2020-02-27,0.0,0.0,,
8948,Tegucigalpa,Honduras,15.2,-86.2419,2020-02-27,0.0,0.0,,
8949,Budapest,Hungary,47.1625,19.5033,2020-02-27,0.0,0.0,,
8950,Reykjavík,Iceland,64.9631,-19.0208,2020-02-27,0.0,0.0,,
8951,New Delhi,India,21.0,78.0,2020-02-27,3.0,0.0,,
8952,Jakarta,Indonesia,-0.7893,113.9213,2020-02-27,0.0,0.0,,
8953,Tehran,Iran,32.0,53.0,2020-02-27,245.0,26.0,,
8954,Baghdad,Iraq,33.0,44.0,2020-02-27,7.0,0.0,,
8955,Dublin,Ireland,53.1424,-7.6921,2020-02-27,0.0,0.0,,
8956,Jerusalem,Israel,31.0,35.0,2020-02-27,3.0,0.0,,
8957,Rome,Italy,43.0,12.0,2020-02-27,655.0,17.0,,
8958,Kingston,Jamaica,18.1096,-77.2975,2020-02-27,0.0,0.0,,
8959,Tokyo,Japan,36.0,138.0,2020-02-27,214.0,4.0,,
8960,Amman,Jordan,31.24,36.51,2020-02-27,0.0,0.0,,
8961,Astana,Kazakhstan,48.0196,66.9237,2020-02-27,0.0,0.0,,
8962,Nairobi,Kenya,-0.0236,37.9062,2020-02-27,0.0,0.0,,
8963,TBF,"Korea, South",36.0,128.0,2020-02-27,1766.0,13.0,,
8964,Kuwait City,Kuwait,29.5,47.75,2020-02-27,43.0,0.0,,
8965,Bishkek,Kyrgyzstan,41.2044,74.7661,2020-02-27,0.0,0.0,,
8966,Riga,Latvia,56.8796,24.6032,2020-02-27,0.0,0.0,,
8967,Beirut,Lebanon,33.8547,35.8623,2020-02-27,2.0,0.0,,
8968,Monrovia,Liberia,6.4281,-9.4295,2020-02-27,0.0,0.0,,
8969,Vaduz,Liechtenstein,47.14,9.55,2020-02-27,0.0,0.0,,
8970,Vilnius,Lithuania,55.1694,23.8813,2020-02-27,0.0,0.0,,
8971,Luxembourg,Luxembourg,49.8153,6.1296,2020-02-27,0.0,0.0,,
8972,Antananarivo,Madagascar,-18.7669,46.8691,2020-02-27,0.0,0.0,,
8973,Kuala Lumpur,Malaysia,2.5,112.5,2020-02-27,23.0,0.0,,
8974,Malé,Maldives,3.2028,73.2207,2020-02-27,0.0,0.0,,
8975,Valletta,Malta,35.9375,14.3754,2020-02-27,0.0,0.0,,
8976,Nouakchott,Mauritania,21.0079,10.9408,2020-02-27,0.0,0.0,,
8977,Port Louis,Mauritius,-20.2,57.5,2020-02-27,0.0,0.0,,
8978,Mexico City,Mexico,23.6345,-102.5528,2020-02-27,0.0,0.0,,
8979,Chisinau,Moldova,47.4116,28.3699,2020-02-27,0.0,0.0,,
8980,Monaco,Monaco,43.7333,7.4167,2020-02-27,0.0,0.0,,
8981,Ulaanbaatar,Mongolia,46.8625,103.8467,2020-02-27,0.0,0.0,,
8982,Podgorica,Montenegro,42.5,19.3,2020-02-27,0.0,0.0,,
8983,Rabat,Morocco,31.7917,-7.0926,2020-02-27,0.0,0.0,,
8984,Windhoek,Namibia,-22.9576,18.4904,2020-02-27,0.0,0.0,,
8985,Kathmandu,Nepal,28.1667,84.25,2020-02-27,1.0,0.0,,
8986,Aruba,Netherlands,12.5186,-70.0358,2020-02-27,0.0,0.0,,
8987,Curacao,Netherlands,12.1696,-68.99,2020-02-27,0.0,0.0,,
8988,Sint Maarten,Netherlands,18.0425,-63.0548,2020-02-27,0.0,0.0,,
8989,Amsterdam,Netherlands,52.1326,5.2913,2020-02-27,1.0,0.0,,
8990,Wellington,New Zealand,-40.9006,174.886,2020-02-27,0.0,0.0,,
8991,Managua,Nicaragua,12.8654,-85.2072,2020-02-27,0.0,0.0,,
8992,Niamey,Niger,17.6078,8.0817,2020-02-27,0.0,0.0,,
8993,Abuja,Nigeria,9.082,8.6753,2020-02-27,0.0,0.0,,
8994,TBF,North Macedonia,41.6086,21.7453,2020-02-27,1.0,0.0,,
8995,Oslo,Norway,60.472,8.4689,2020-02-27,1.0,0.0,,
8996,Muscat,Oman,21.0,57.0,2020-02-27,4.0,0.0,,
8997,Islamabad,Pakistan,30.3753,69.3451,2020-02-27,2.0,0.0,,
8998,Panama City,Panama,8.538,-80.7821,2020-02-27,0.0,0.0,,
8999,Port Moresby,Papua New Guinea,-6.315,143.9555,2020-02-27,0.0,0.0,,
9000,Asunción,Paraguay,-23.4425,-58.4438,2020-02-27,0.0,0.0,,
9001,Lima,Peru,-9.19,-75.0152,2020-02-27,0.0,0.0,,
9002,Manila,Philippines,13.0,122.0,2020-02-27,3.0,1.0,,
9003,Warsaw,Poland,51.9194,19.1451,2020-02-27,0.0,0.0,,
9004,Lisbon,Portugal,39.3999,-8.2245,2020-02-27,0.0,0.0,,
9005,Doha,Qatar,25.3548,51.1839,2020-02-27,0.0,0.0,,
9006,Bucharest,Romania,45.9432,24.9668,2020-02-27,1.0,0.0,,
9007,Moscow,Russia,60.0,90.0,2020-02-27,2.0,0.0,,
9008,Kigali,Rwanda,-1.9403,29.8739,2020-02-27,0.0,0.0,,
9009,Castries,Saint Lucia,13.9094,-60.9789,2020-02-27,0.0,0.0,,
9010,Kingstown,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-27,0.0,0.0,,
9011,San Marino,San Marino,43.9424,12.4578,2020-02-27,1.0,0.0,,
9012,Riyadh,Saudi Arabia,24.0,45.0,2020-02-27,0.0,0.0,,
9013,Dakar,Senegal,14.4974,-14.4524,2020-02-27,0.0,0.0,,
9014,Belgrade,Serbia,44.0165,21.0059,2020-02-27,0.0,0.0,,
9015,Victoria,Seychelles,-4.6796,55.492,2020-02-27,0.0,0.0,,
9016,Singapore,Singapore,1.2833,103.8333,2020-02-27,93.0,0.0,,
9017,Bratislava,Slovakia,48.669,19.699,2020-02-27,0.0,0.0,,
9018,Ljubljana,Slovenia,46.1512,14.9955,2020-02-27,0.0,0.0,,
9019,Mogadishu,Somalia,5.1521,46.1996,2020-02-27,0.0,0.0,,
9020,Pretoria,South Africa,-30.5595,22.9375,2020-02-27,0.0,0.0,,
9021,Madrid,Spain,40.0,-4.0,2020-02-27,15.0,0.0,,
9022,Sri Jayawardenapura Kotte,Sri Lanka,7.0,81.0,2020-02-27,1.0,0.0,,
9023,Khartoum,Sudan,12.8628,30.2176,2020-02-27,0.0,0.0,,
9024,Paramaribo,Suriname,3.9193,-56.0278,2020-02-27,0.0,0.0,,
9025,Stockholm,Sweden,63.0,16.0,2020-02-27,7.0,0.0,,
9026,Bern,Switzerland,46.8182,8.2275,2020-02-27,8.0,0.0,,
9027,TBF,Taiwan*,23.7,121.0,2020-02-27,32.0,1.0,,
9028,Dodoma,Tanzania,-6.369,34.8888,2020-02-27,0.0,0.0,,
9029,Bangkok,Thailand,15.0,101.0,2020-02-27,40.0,0.0,,
9030,Lomé,Togo,8.6195,0.8248,2020-02-27,0.0,0.0,,
9031,Port of Spain,Trinidad and Tobago,10.6918,-61.2225,2020-02-27,0.0,0.0,,
9032,Tunis,Tunisia,34.0,9.0,2020-02-27,0.0,0.0,,
9033,Ankara,Turkey,38.9637,35.2433,2020-02-27,0.0,0.0,,
9034,Kampala,Uganda,1.0,32.0,2020-02-27,0.0,0.0,,
9035,Kiev,Ukraine,48.3794,31.1656,2020-02-27,0.0,0.0,,
9036,Abu Dhabi,United Arab Emirates,24.0,54.0,2020-02-27,13.0,0.0,,
9037,Bermuda,United Kingdom,32.3078,-64.7505,2020-02-27,0.0,0.0,,
9038,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-27,0.0,0.0,,
9039,Channel Islands,United Kingdom,49.3723,-2.3644,2020-02-27,0.0,0.0,,
9040,Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-27,0.0,0.0,,
9041,Isle of Man,United Kingdom,54.2361,-4.5481,2020-02-27,0.0,0.0,,
9042,Montserrat,United Kingdom,16.7425,-62.1874,2020-02-27,0.0,0.0,,
9043,London,United Kingdom,55.3781,-3.4360000000000004,2020-02-27,15.0,0.0,,
9044,Montevideo,Uruguay,-32.5228,-55.7658,2020-02-27,0.0,0.0,,
9045,TBF,US,37.0902,-95.7129,2020-02-27,58.0,0.0,,
9046,Tashkent,Uzbekistan,41.3775,64.5853,2020-02-27,0.0,0.0,,
9047,Caracas,Venezuela,6.4238,-66.5897,2020-02-27,0.0,0.0,,
9048,Hanoi,Vietnam,16.0,108.0,2020-02-27,16.0,0.0,,
9049,Lusaka,Zambia,-15.4167,28.2833,2020-02-27,0.0,0.0,,
9050,Harare,Zimbabwe,-20.0,30.0,2020-02-27,0.0,0.0,,
9051,Diamond Princess,Canada,0.0,0.0,2020-02-27,0.0,0.0,,
9052,Roseau,Dominica,15.415,-61.371,2020-02-27,0.0,0.0,,
9053,St. George's,Grenada,12.1165,-61.679,2020-02-27,0.0,0.0,,
9054,Maputo,Mozambique,-18.665695,35.529562,2020-02-27,0.0,0.0,,
9055,Damascus,Syria,34.802075,38.99681500000001,2020-02-27,0.0,0.0,,
9056,TBF,Timor-Leste,-8.874217,125.727539,2020-02-27,0.0,0.0,,
9057,Belmopan,Belize,13.1939,-59.5432,2020-02-27,0.0,0.0,,
9058,Recovered,Canada,0.0,0.0,2020-02-27,0.0,0.0,,
9059,Vientiane,Laos,19.85627,102.495496,2020-02-27,0.0,0.0,,
9060,Tripoli,Libya,26.3351,17.228331,2020-02-27,0.0,0.0,,
9061,TBF,West Bank and Gaza,31.9522,35.2332,2020-02-27,0.0,0.0,,
9062,Bissau,Guinea-Bissau,11.8037,-15.1804,2020-02-27,0.0,0.0,,
9063,Bamako,Mali,17.570692,-3.996166000000001,2020-02-27,0.0,0.0,,
9064,Basseterre,Saint Kitts and Nevis,17.357822,-62.782998,2020-02-27,0.0,0.0,,
9065,Kabul,Afghanistan,33.0,65.0,2020-02-28,1.0,0.0,,
9066,Tirana,Albania,41.1533,20.1683,2020-02-28,0.0,0.0,,
9067,Algiers,Algeria,28.0339,1.6596,2020-02-28,1.0,0.0,,
9068,Andorra la Vella,Andorra,42.5063,1.5218,2020-02-28,0.0,0.0,,
9069,Luanda,Angola,-11.2027,17.8739,2020-02-28,0.0,0.0,,
9070,St. John's,Antigua and Barbuda,17.0608,-61.7964,2020-02-28,0.0,0.0,,
9071,Buenos Aires,Argentina,-38.4161,-63.6167,2020-02-28,0.0,0.0,,
9072,Yerevan,Armenia,40.0691,45.0382,2020-02-28,0.0,0.0,,
9073,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-28,0.0,0.0,,
9074,New South Wales,Australia,-33.8688,151.2093,2020-02-28,4.0,0.0,,
9075,Northern Territory,Australia,-12.4634,130.8456,2020-02-28,0.0,0.0,,
9076,Queensland,Australia,-28.0167,153.4,2020-02-28,5.0,0.0,,
9077,South Australia,Australia,-34.9285,138.6007,2020-02-28,2.0,0.0,,
9078,Tasmania,Australia,-41.4545,145.9707,2020-02-28,0.0,0.0,,
9079,Victoria,Australia,-37.8136,144.9631,2020-02-28,4.0,0.0,,
9080,Western Australia,Australia,-31.9505,115.8605,2020-02-28,0.0,0.0,,
9081,Vienna,Austria,47.5162,14.5501,2020-02-28,3.0,0.0,,
9082,Baku,Azerbaijan,40.1431,47.5769,2020-02-28,0.0,0.0,,
9083,Nassau,Bahamas,25.0343,-77.3963,2020-02-28,0.0,0.0,,
9084,Manama,Bahrain,26.0275,50.55,2020-02-28,36.0,0.0,,
9085,Dhaka,Bangladesh,23.685,90.3563,2020-02-28,0.0,0.0,,
9086,Bridgetown,Barbados,13.1939,-59.5432,2020-02-28,0.0,0.0,,
9087,Minsk,Belarus,53.7098,27.9534,2020-02-28,1.0,0.0,,
9088,Brussels,Belgium,50.8333,4.0,2020-02-28,1.0,0.0,,
9089,Porto-Novo,Benin,9.3077,2.3158,2020-02-28,0.0,0.0,,
9090,Thimphu,Bhutan,27.5142,90.4336,2020-02-28,0.0,0.0,,
9091,TBF,Bolivia,-16.2902,-63.5887,2020-02-28,0.0,0.0,,
9092,Sarajevo,Bosnia and Herzegovina,43.9159,17.6791,2020-02-28,0.0,0.0,,
9093,Brasília,Brazil,-14.235,-51.9253,2020-02-28,1.0,0.0,,
9094,Bandar Seri Begawan,Brunei,4.5353,114.7277,2020-02-28,0.0,0.0,,
9095,Sofia,Bulgaria,42.7339,25.4858,2020-02-28,0.0,0.0,,
9096,Ouagadougou,Burkina Faso,12.2383,-1.5616,2020-02-28,0.0,0.0,,
9097,TBF,Cabo Verde,16.5388,-23.0418,2020-02-28,0.0,0.0,,
9098,Phnom Penh,Cambodia,11.55,104.9167,2020-02-28,1.0,0.0,,
9099,Yaoundé,Cameroon,3.848,11.5021,2020-02-28,0.0,0.0,,
9100,Alberta,Canada,53.9333,-116.5765,2020-02-28,0.0,0.0,,
9101,British Columbia,Canada,49.2827,-123.1207,2020-02-28,7.0,0.0,,
9102,Grand Princess,Canada,37.6489,-122.6655,2020-02-28,0.0,0.0,,
9103,Manitoba,Canada,53.7609,-98.8139,2020-02-28,0.0,0.0,,
9104,New Brunswick,Canada,46.5653,-66.4619,2020-02-28,0.0,0.0,,
9105,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-28,0.0,0.0,,
9106,Nova Scotia,Canada,44.682,-63.7443,2020-02-28,0.0,0.0,,
9107,Ontario,Canada,51.2538,-85.3232,2020-02-28,6.0,0.0,,
9108,Prince Edward Island,Canada,46.5107,-63.4168,2020-02-28,0.0,0.0,,
9109,Quebec,Canada,52.9399,-73.5491,2020-02-28,1.0,0.0,,
9110,Saskatchewan,Canada,52.9399,-106.4509,2020-02-28,0.0,0.0,,
9111,Bangui,Central African Republic,6.6111,20.9394,2020-02-28,0.0,0.0,,
9112,N'Djamena,Chad,15.4542,18.7322,2020-02-28,0.0,0.0,,
9113,Santiago,Chile,-35.6751,-71.543,2020-02-28,0.0,0.0,,
9114,Anhui,China,31.8257,117.2264,2020-02-28,990.0,6.0,,
9115,Beijing,China,40.1824,116.4142,2020-02-28,410.0,7.0,,
9116,Chongqing,China,30.0572,107.874,2020-02-28,576.0,6.0,,
9117,Fujian,China,26.0789,117.9874,2020-02-28,296.0,1.0,,
9118,Gansu,China,37.8099,101.0583,2020-02-28,91.0,2.0,,
9119,Guangdong,China,23.3417,113.4244,2020-02-28,1348.0,7.0,,
9120,Guangxi,China,23.8298,108.7881,2020-02-28,252.0,2.0,,
9121,Guizhou,China,26.8154,106.8748,2020-02-28,146.0,2.0,,
9122,Hainan,China,19.1959,109.7453,2020-02-28,168.0,5.0,,
9123,Hebei,China,39.549,116.1306,2020-02-28,318.0,6.0,,
9124,Heilongjiang,China,47.862,127.7615,2020-02-28,480.0,13.0,,
9125,Henan,China,33.882,113.614,2020-02-28,1272.0,20.0,,
9126,Hong Kong,China,22.3,114.2,2020-02-28,94.0,2.0,,
9127,Hubei,China,30.9756,112.2707,2020-02-28,65914.0,2682.0,,
9128,Hunan,China,27.6104,111.7088,2020-02-28,1017.0,4.0,,
9129,Inner Mongolia,China,44.0935,113.9448,2020-02-28,75.0,0.0,,
9130,Jiangsu,China,32.9711,119.455,2020-02-28,631.0,0.0,,
9131,Jiangxi,China,27.614,115.7221,2020-02-28,935.0,1.0,,
9132,Jilin,China,43.6661,126.1923,2020-02-28,93.0,1.0,,
9133,Liaoning,China,41.2956,122.6085,2020-02-28,121.0,1.0,,
9134,Macau,China,22.1667,113.55,2020-02-28,10.0,0.0,,
9135,Ningxia,China,37.2692,106.1655,2020-02-28,72.0,0.0,,
9136,Qinghai,China,35.7452,95.9956,2020-02-28,18.0,0.0,,
9137,Shaanxi,China,35.1917,108.8701,2020-02-28,245.0,1.0,,
9138,Shandong,China,36.3427,118.1498,2020-02-28,756.0,6.0,,
9139,Shanghai,China,31.202,121.4491,2020-02-28,337.0,3.0,,
9140,Shanxi,China,37.5777,112.2922,2020-02-28,133.0,0.0,,
9141,Sichuan,China,30.6171,102.7103,2020-02-28,538.0,3.0,,
9142,Tianjin,China,39.3054,117.323,2020-02-28,136.0,3.0,,
9143,Tibet,China,31.6927,88.0924,2020-02-28,1.0,0.0,,
9144,Xinjiang,China,41.1129,85.2401,2020-02-28,76.0,3.0,,
9145,Yunnan,China,24.974,101.487,2020-02-28,174.0,2.0,,
9146,Zhejiang,China,29.1832,120.0934,2020-02-28,1205.0,1.0,,
9147,Bogotá,Colombia,4.5709,-74.2973,2020-02-28,0.0,0.0,,
9148,TBF,Congo (Brazzaville),-4.0383,21.7587,2020-02-28,0.0,0.0,,
9149,TBF,Congo (Kinshasa),-4.0383,21.7587,2020-02-28,0.0,0.0,,
9150,San José,Costa Rica,9.7489,-83.7534,2020-02-28,0.0,0.0,,
9151,TBF,Cote d'Ivoire,7.54,-5.5471,2020-02-28,0.0,0.0,,
9152,Zagreb,Croatia,45.1,15.2,2020-02-28,5.0,0.0,,
9153,TBF,Diamond Princess,0.0,0.0,2020-02-28,705.0,6.0,,
9154,Havana,Cuba,22.0,-80.0,2020-02-28,0.0,0.0,,
9155,Nicosia,Cyprus,35.1264,33.4299,2020-02-28,0.0,0.0,,
9156,TBF,Czechia,49.8175,15.473,2020-02-28,0.0,0.0,,
9157,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-28,0.0,0.0,,
9158,Greenland,Denmark,71.7069,-42.6043,2020-02-28,0.0,0.0,,
9159,Copenhagen,Denmark,56.2639,9.5018,2020-02-28,1.0,0.0,,
9160,Djibouti,Djibouti,11.8251,42.5903,2020-02-28,0.0,0.0,,
9161,Santo Domingo,Dominican Republic,18.7357,-70.1627,2020-02-28,0.0,0.0,,
9162,Quito,Ecuador,-1.8312,-78.1834,2020-02-28,0.0,0.0,,
9163,Cairo,Egypt,26.0,30.0,2020-02-28,1.0,0.0,,
9164,San Salvador,El Salvador,13.7942,-88.8965,2020-02-28,0.0,0.0,,
9165,Malabo,Equatorial Guinea,1.5,10.0,2020-02-28,0.0,0.0,,
9166,Asmara,Eritrea,15.1794,39.7823,2020-02-28,0.0,0.0,,
9167,Tallinn,Estonia,58.5953,25.0136,2020-02-28,1.0,0.0,,
9168,TBF,Eswatini,-26.5225,31.4659,2020-02-28,0.0,0.0,,
9169,Addis Ababa,Ethiopia,9.145,40.4897,2020-02-28,0.0,0.0,,
9170,Suva,Fiji,-17.7134,178.065,2020-02-28,0.0,0.0,,
9171,Helsinki,Finland,64.0,26.0,2020-02-28,2.0,0.0,,
9172,French Guiana,France,3.9339,-53.1258,2020-02-28,0.0,0.0,,
9173,French Polynesia,France,-17.6797,149.4068,2020-02-28,0.0,0.0,,
9174,Guadeloupe,France,16.25,-61.5833,2020-02-28,0.0,0.0,,
9175,Mayotte,France,-12.8275,45.1662,2020-02-28,0.0,0.0,,
9176,New Caledonia,France,-20.9043,165.618,2020-02-28,0.0,0.0,,
9177,Reunion,France,-21.1351,55.2471,2020-02-28,0.0,0.0,,
9178,Saint Barthelemy,France,17.9,-62.8333,2020-02-28,0.0,0.0,,
9179,St Martin,France,18.0708,-63.0501,2020-02-28,0.0,0.0,,
9180,Martinique,France,14.6415,-61.0242,2020-02-28,0.0,0.0,,
9181,Paris,France,46.2276,2.2137,2020-02-28,57.0,2.0,,
9182,Libreville,Gabon,-0.8037,11.6094,2020-02-28,0.0,0.0,,
9183,Banjul,Gambia,13.4432,-15.3101,2020-02-28,0.0,0.0,,
9184,Tbilisi,Georgia,42.3154,43.3569,2020-02-28,1.0,0.0,,
9185,Berlin,Germany,51.0,9.0,2020-02-28,48.0,0.0,,
9186,Accra,Ghana,7.9465,-1.0232,2020-02-28,0.0,0.0,,
9187,Athens,Greece,39.0742,21.8243,2020-02-28,4.0,0.0,,
9188,Guatemala City,Guatemala,15.7835,-90.2308,2020-02-28,0.0,0.0,,
9189,Conakry,Guinea,9.9456,-9.6966,2020-02-28,0.0,0.0,,
9190,Georgetown,Guyana,5.0,-58.75,2020-02-28,0.0,0.0,,
9191,Port-au-Prince,Haiti,18.9712,-72.2852,2020-02-28,0.0,0.0,,
9192,TBF,Holy See,41.9029,12.4534,2020-02-28,0.0,0.0,,
9193,Tegucigalpa,Honduras,15.2,-86.2419,2020-02-28,0.0,0.0,,
9194,Budapest,Hungary,47.1625,19.5033,2020-02-28,0.0,0.0,,
9195,Reykjavík,Iceland,64.9631,-19.0208,2020-02-28,1.0,0.0,,
9196,New Delhi,India,21.0,78.0,2020-02-28,3.0,0.0,,
9197,Jakarta,Indonesia,-0.7893,113.9213,2020-02-28,0.0,0.0,,
9198,Tehran,Iran,32.0,53.0,2020-02-28,388.0,34.0,,
9199,Baghdad,Iraq,33.0,44.0,2020-02-28,7.0,0.0,,
9200,Dublin,Ireland,53.1424,-7.6921,2020-02-28,0.0,0.0,,
9201,Jerusalem,Israel,31.0,35.0,2020-02-28,4.0,0.0,,
9202,Rome,Italy,43.0,12.0,2020-02-28,888.0,21.0,,
9203,Kingston,Jamaica,18.1096,-77.2975,2020-02-28,0.0,0.0,,
9204,Tokyo,Japan,36.0,138.0,2020-02-28,228.0,4.0,,
9205,Amman,Jordan,31.24,36.51,2020-02-28,0.0,0.0,,
9206,Astana,Kazakhstan,48.0196,66.9237,2020-02-28,0.0,0.0,,
9207,Nairobi,Kenya,-0.0236,37.9062,2020-02-28,0.0,0.0,,
9208,TBF,"Korea, South",36.0,128.0,2020-02-28,2337.0,13.0,,
9209,Kuwait City,Kuwait,29.5,47.75,2020-02-28,45.0,0.0,,
9210,Bishkek,Kyrgyzstan,41.2044,74.7661,2020-02-28,0.0,0.0,,
9211,Riga,Latvia,56.8796,24.6032,2020-02-28,0.0,0.0,,
9212,Beirut,Lebanon,33.8547,35.8623,2020-02-28,2.0,0.0,,
9213,Monrovia,Liberia,6.4281,-9.4295,2020-02-28,0.0,0.0,,
9214,Vaduz,Liechtenstein,47.14,9.55,2020-02-28,0.0,0.0,,
9215,Vilnius,Lithuania,55.1694,23.8813,2020-02-28,1.0,0.0,,
9216,Luxembourg,Luxembourg,49.8153,6.1296,2020-02-28,0.0,0.0,,
9217,Antananarivo,Madagascar,-18.7669,46.8691,2020-02-28,0.0,0.0,,
9218,Kuala Lumpur,Malaysia,2.5,112.5,2020-02-28,23.0,0.0,,
9219,Malé,Maldives,3.2028,73.2207,2020-02-28,0.0,0.0,,
9220,Valletta,Malta,35.9375,14.3754,2020-02-28,0.0,0.0,,
9221,Nouakchott,Mauritania,21.0079,10.9408,2020-02-28,0.0,0.0,,
9222,Port Louis,Mauritius,-20.2,57.5,2020-02-28,0.0,0.0,,
9223,Mexico City,Mexico,23.6345,-102.5528,2020-02-28,1.0,0.0,,
9224,Chisinau,Moldova,47.4116,28.3699,2020-02-28,0.0,0.0,,
9225,Monaco,Monaco,43.7333,7.4167,2020-02-28,0.0,0.0,,
9226,Ulaanbaatar,Mongolia,46.8625,103.8467,2020-02-28,0.0,0.0,,
9227,Podgorica,Montenegro,42.5,19.3,2020-02-28,0.0,0.0,,
9228,Rabat,Morocco,31.7917,-7.0926,2020-02-28,0.0,0.0,,
9229,Windhoek,Namibia,-22.9576,18.4904,2020-02-28,0.0,0.0,,
9230,Kathmandu,Nepal,28.1667,84.25,2020-02-28,1.0,0.0,,
9231,Aruba,Netherlands,12.5186,-70.0358,2020-02-28,0.0,0.0,,
9232,Curacao,Netherlands,12.1696,-68.99,2020-02-28,0.0,0.0,,
9233,Sint Maarten,Netherlands,18.0425,-63.0548,2020-02-28,0.0,0.0,,
9234,Amsterdam,Netherlands,52.1326,5.2913,2020-02-28,1.0,0.0,,
9235,Wellington,New Zealand,-40.9006,174.886,2020-02-28,1.0,0.0,,
9236,Managua,Nicaragua,12.8654,-85.2072,2020-02-28,0.0,0.0,,
9237,Niamey,Niger,17.6078,8.0817,2020-02-28,0.0,0.0,,
9238,Abuja,Nigeria,9.082,8.6753,2020-02-28,1.0,0.0,,
9239,TBF,North Macedonia,41.6086,21.7453,2020-02-28,1.0,0.0,,
9240,Oslo,Norway,60.472,8.4689,2020-02-28,6.0,0.0,,
9241,Muscat,Oman,21.0,57.0,2020-02-28,4.0,0.0,,
9242,Islamabad,Pakistan,30.3753,69.3451,2020-02-28,2.0,0.0,,
9243,Panama City,Panama,8.538,-80.7821,2020-02-28,0.0,0.0,,
9244,Port Moresby,Papua New Guinea,-6.315,143.9555,2020-02-28,0.0,0.0,,
9245,Asunción,Paraguay,-23.4425,-58.4438,2020-02-28,0.0,0.0,,
9246,Lima,Peru,-9.19,-75.0152,2020-02-28,0.0,0.0,,
9247,Manila,Philippines,13.0,122.0,2020-02-28,3.0,1.0,,
9248,Warsaw,Poland,51.9194,19.1451,2020-02-28,0.0,0.0,,
9249,Lisbon,Portugal,39.3999,-8.2245,2020-02-28,0.0,0.0,,
9250,Doha,Qatar,25.3548,51.1839,2020-02-28,0.0,0.0,,
9251,Bucharest,Romania,45.9432,24.9668,2020-02-28,3.0,0.0,,
9252,Moscow,Russia,60.0,90.0,2020-02-28,2.0,0.0,,
9253,Kigali,Rwanda,-1.9403,29.8739,2020-02-28,0.0,0.0,,
9254,Castries,Saint Lucia,13.9094,-60.9789,2020-02-28,0.0,0.0,,
9255,Kingstown,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-28,0.0,0.0,,
9256,San Marino,San Marino,43.9424,12.4578,2020-02-28,1.0,0.0,,
9257,Riyadh,Saudi Arabia,24.0,45.0,2020-02-28,0.0,0.0,,
9258,Dakar,Senegal,14.4974,-14.4524,2020-02-28,0.0,0.0,,
9259,Belgrade,Serbia,44.0165,21.0059,2020-02-28,0.0,0.0,,
9260,Victoria,Seychelles,-4.6796,55.492,2020-02-28,0.0,0.0,,
9261,Singapore,Singapore,1.2833,103.8333,2020-02-28,93.0,0.0,,
9262,Bratislava,Slovakia,48.669,19.699,2020-02-28,0.0,0.0,,
9263,Ljubljana,Slovenia,46.1512,14.9955,2020-02-28,0.0,0.0,,
9264,Mogadishu,Somalia,5.1521,46.1996,2020-02-28,0.0,0.0,,
9265,Pretoria,South Africa,-30.5595,22.9375,2020-02-28,0.0,0.0,,
9266,Madrid,Spain,40.0,-4.0,2020-02-28,32.0,0.0,,
9267,Sri Jayawardenapura Kotte,Sri Lanka,7.0,81.0,2020-02-28,1.0,0.0,,
9268,Khartoum,Sudan,12.8628,30.2176,2020-02-28,0.0,0.0,,
9269,Paramaribo,Suriname,3.9193,-56.0278,2020-02-28,0.0,0.0,,
9270,Stockholm,Sweden,63.0,16.0,2020-02-28,7.0,0.0,,
9271,Bern,Switzerland,46.8182,8.2275,2020-02-28,8.0,0.0,,
9272,TBF,Taiwan*,23.7,121.0,2020-02-28,34.0,1.0,,
9273,Dodoma,Tanzania,-6.369,34.8888,2020-02-28,0.0,0.0,,
9274,Bangkok,Thailand,15.0,101.0,2020-02-28,41.0,0.0,,
9275,Lomé,Togo,8.6195,0.8248,2020-02-28,0.0,0.0,,
9276,Port of Spain,Trinidad and Tobago,10.6918,-61.2225,2020-02-28,0.0,0.0,,
9277,Tunis,Tunisia,34.0,9.0,2020-02-28,0.0,0.0,,
9278,Ankara,Turkey,38.9637,35.2433,2020-02-28,0.0,0.0,,
9279,Kampala,Uganda,1.0,32.0,2020-02-28,0.0,0.0,,
9280,Kiev,Ukraine,48.3794,31.1656,2020-02-28,0.0,0.0,,
9281,Abu Dhabi,United Arab Emirates,24.0,54.0,2020-02-28,19.0,0.0,,
9282,Bermuda,United Kingdom,32.3078,-64.7505,2020-02-28,0.0,0.0,,
9283,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-28,0.0,0.0,,
9284,Channel Islands,United Kingdom,49.3723,-2.3644,2020-02-28,0.0,0.0,,
9285,Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-28,0.0,0.0,,
